股票代码,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌额,换手率,涨跌幅
600000,2024-02-13,7.062491311700016,7.063278267690061,7.118522110269935,7.029362385069683,1597.0686054161501,15171.932689156656,2.0,0.0007869559900450795,1.4640373624566414,0.011142753389892235
600000,2024-02-14,7.082713100737896,7.3698842261170245,7.402811750238453,7.078535961949478,1065.1806636550737,15051.686979298203,2.0,0.28717112537912826,2.5247289049586152,4.054535617844102
600000,2024-02-15,7.3928061136091685,7.32806587456786,7.455259613108158,7.268307331178819,2000.0983705664917,18578.009001297534,2.0,-0.0647402390413081,1.0116447524735377,-0.8757194229959575
600000,2024-02-16,7.279450907056605,7.430920160758605,7.46910660619365,7.247126468579496,1987.2956245838593,12941.717401392007,2.0,0.15146925370200037,2.737197913904753,2.080778559206542
600000,2024-02-19,7.463364383215252,7.647703761984532,7.653610183923759,7.407728879118062,1962.6947024971855,14811.570959049575,2.0,0.18433937876928042,1.4798018356135336,2.4699233389146924
600000,2024-02-20,7.677473742688007,7.82655390336791,7.883906532911356,7.671237639949379,1352.735865645264,19614.3812500846,2.0,0.14908016067990282,2.8413402546635145,1.941786656344946
600000,2024-02-21,7.8076224737225495,7.471650635033246,7.8556718796602505,7.456214322210787,1209.0138345922717,15139.613366703406,2.0,-0.3359718386893036,1.1219978592664825,-4.303126077369335
600000,2024-02-22,7.490645989573833,7.2931730916161275,7.537155866417792,7.292413392302137,1545.6357113593149,16601.508488078318,2.0,-0.19747289795770584,1.4789377581403462,-2.6362599198062053
600000,2024-02-23,7.334323453209131,7.598356899787296,7.6443548071955005,7.289056116737333,1096.1829120776529,19174.77311342123,2.0,0.2640334465781651,1.7751910616568884,3.599970034899913
600000,2024-02-26,7.620590280787944,7.268085461865759,7.67208872006931,7.255654675620013,1848.1644597727636,12167.51204931746,2.0,-0.3525048189221849,2.7664424597111807,-4.625689164930891
600000,2024-02-27,7.188955401893799,7.247869750406544,7.280908475527227,7.152257700068569,1452.2490373059168,18128.12294908182,2.0,0.058914348512744574,2.5115246573149275,0.8195119488044744
600000,2024-02-28,7.242715540917475,7.321610220900426,7.375997479337395,7.178859370796912,1913.1569415018903,17366.434784499466,2.0,0.07889467998295085,2.3333857436254735,1.089296956883623
600000,2024-02-29,7.288092445738719,7.342471916527546,7.3530962904288835,7.217630185120967,2039.103472856587,18058.570834773924,2.0,0.05437947078882743,2.882607584670477,0.746141342109663
600000,2024-03-01,7.335872222629234,7.404343769388727,7.458736716055924,7.328157869327991,1143.3056089897318,15863.20883663652,2.0,0.06847154675949252,1.8928176812128137,0.9333797629172969
600000,2024-03-04,7.416399759899633,7.541423215247435,7.56419708524087,7.379198390326517,1095.77141598472,14088.512649202912,2.0,0.1250234553478018,2.525410623855729,1.6857701768424382
600000,2024-03-05,7.562437695240013,7.6265851541088665,7.659425347827311,7.561077798304386,1479.7594434114853,14216.525289635854,2.0,0.06414745886885331,2.6827005420639445,0.848237849407063
600000,2024-03-06,7.63426677751399,7.7400400050436176,7.787755216588935,7.567292109512319,1105.36159485467,15255.199912117678,2.0,0.10577322752962726,1.4679115632672404,1.385506042848439
600000,2024-03-07,7.797724208565391,8.060668725813043,8.128567529666373,7.784104087452481,1880.564245537972,15758.995161502524,2.0,0.2629445172476519,1.0566005781726393,3.3720674162702746
600000,2024-03-08,8.075690846561072,8.115536020776162,8.117454788139069,8.04917737490028,1441.9254486064397,13700.742047447962,2.0,0.03984517421509004,2.4181585020488665,0.49339647804940157
600000,2024-03-11,8.090349251138738,7.970819426301969,8.152153907513844,7.919703793930658,1811.12165051575,13942.499071225786,2.0,-0.11952982483676866,1.5348282572376588,-1.4774371430249955
600000,2024-03-12,7.983777066094217,7.571219723745382,8.04367332009019,7.522612722372595,1840.158347793312,18847.53933565029,2.0,-0.4125573423488351,2.001346266521293,-5.167445670557336
600000,2024-03-13,7.584179502044322,7.371265546612381,7.588940112936054,7.364456754270612,1219.6546492016957,14339.750329550845,2.0,-0.21291395543194103,2.6811933637725693,-2.807343304236798
600000,2024-03-14,7.425253986111335,7.259958723107364,7.490854335886218,7.231284996449107,1672.9550097423685,19780.90832475872,2.0,-0.16529526300397102,1.6171321495430007,-2.226122679616749
600000,2024-03-15,7.21622815336873,7.119076765162669,7.275247040280828,7.1006887275998665,1740.7664699872569,11487.06396923644,2.0,-0.09715138820606128,2.577175608926204,-1.346290418502194
600000,2024-03-18,7.111257595200293,7.243246747991353,7.301376414319412,7.0767608439334,1444.0834278459552,16109.434269023675,2.0,0.1319891527910606,1.7036133570923608,1.856059227556961
600000,2024-03-19,7.23174054202696,7.089251484860719,7.2566897126263346,7.035926712358713,1821.7154843811077,19914.171071059536,2.0,-0.14248905716624094,2.267409903184795,-1.970328668985999
600000,2024-03-20,7.0818992185873695,7.15647537793732,7.182128267912478,7.066612582690441,1106.054965177608,11876.882033853411,2.0,0.07457615934995054,2.460180900474841,1.0530531012671762
600000,2024-03-21,7.116481240459184,7.32022701659061,7.368129756698738,7.066854154238148,2035.5011398769543,13706.91822277387,2.0,0.20374577613142542,1.730592314864825,2.8630129026838924
600000,2024-03-22,7.344521978141911,7.849724140160116,7.889686462881777,7.31696275824563,1331.8976864934864,18261.814335105875,2.0,0.5052021620182048,1.2795049150206952,6.878625505128055
600000,2024-03-25,7.8458853583417705,7.990178062376641,8.009477609312134,7.84563874248051,1825.3771302612056,19619.59941446082,2.0,0.1442927040348705,2.547123096246128,1.8390875910703652
600000,2024-03-26,8.062928994777838,8.153135412967135,8.178191975131153,7.991413713433176,1746.2779246963,11362.040787072523,2.0,0.09020641818929676,1.4467126740389413,1.118779766604927
600000,2024-03-27,8.170836108343783,8.156100368749458,8.250161558348003,8.135415922431859,1727.948020270419,18121.38754714691,2.0,-0.014735739594325281,2.0461001423492426,-0.1803455533672671
600000,2024-03-28,8.150162245133735,8.04232628390604,8.220625398011382,7.991379922092017,1077.5766215603016,19985.34773428939,2.0,-0.10783596122769623,2.054796052005547,-1.3231142888239122
600000,2024-03-29,8.02395946376665,8.10295990113551,8.161590218457512,7.950080950910026,1197.3373144188658,16951.759860138973,2.0,0.07900043736885998,2.58742415886877,0.9845567855321091
600000,2024-04-01,8.131600162199934,7.767843506253797,8.144088626143677,7.697588990951603,1395.0677033325517,11135.077034310261,2.0,-0.36375665594613693,1.4623852919421738,-4.4733711531596665
600000,2024-04-02,7.704482389473677,8.042082986429637,8.061925132391915,7.65986383049818,1283.263666204758,10557.990932339526,2.0,0.33760059695596034,2.4886244513275315,4.381872524197217
600000,2024-04-03,8.050999756593855,8.148768622812646,8.224515866040312,7.982242121400901,1889.0493688693882,16836.583340089783,2.0,0.09776886621879122,1.2293039641516637,1.2143692606463974
600000,2024-04-04,8.155460653009529,8.342918042435642,8.387591996350373,8.098728424587577,1631.9640026926068,14034.996299559267,2.0,0.1874573894261129,2.3601131153490593,2.2985505957525243
600000,2024-04-05,8.244956594881526,8.278064461460565,8.290430875561688,8.222051318579217,1900.8790872259428,15893.537746879627,2.0,0.03310786657903897,2.106452677404747,0.4015529517716665
600001,2024-01-01,11.007879519893095,11.415349221800204,11.458046249333995,10.941059322762555,1837.3758141436592,14181.570024683188,2.0,0.4074697019071092,1.5842402245040963,3.7016184740280123
600001,2024-01-02,11.506366848380463,11.80150723112322,11.906199684015828,11.497836449503971,1428.2513751180757,11409.873397883948,2.0,0.29514038274275656,1.0175237031596196,2.5650180168234282
600001,2024-01-03,11.794372125873698,11.597727987642575,11.820848974984179,11.508982623902428,1638.7712225947075,19019.84792804219,2.0,-0.19664413823112348,2.8202536467576556,-1.6672709333949043
600001,2024-01-04,11.532552090761854,10.828234708603613,11.539936664463955,10.73675104732817,1170.8458746510998,16527.087595683002,2.0,-0.7043173821582407,2.0942191343840846,-6.107211800260881
600001,2024-01-05,10.886198885859038,11.013448647380683,11.069081578688856,10.799873562586514,1328.5345040651125,17747.864419685135,2.0,0.1272497615216448,2.4511101828918713,1.1689090274378477
600001,2024-01-08,10.998029100593667,10.834159049534371,11.057573350125885,10.79160362374358,1628.2492162603705,10433.962928103083,2.0,-0.16387005105929653,1.8839030049956673,-1.4899947032368854
600001,2024-01-09,10.822966718730179,10.907372148942635,10.962958271034845,10.72919798285787,1684.1998780900021,15982.72087430391,2.0,0.08440543021245617,2.859984531881258,0.7798733231470178
600001,2024-01-10,10.847905345212244,10.640197298998284,10.890874148267569,10.56886189726491,1150.1999442045303,10615.52713173941,2.0,-0.2077080462139591,1.9555333217916575,-1.9147295224661187
600001,2024-01-11,10.635064158562592,10.747244462347517,10.750337698480253,10.62261612325809,1874.4469042354824,16901.27341840004,2.0,0.11218030378492472,1.4637559832253952,1.0548154868873505
600001,2024-01-12,10.754610813562175,10.239629312477177,10.837948594153962,10.17741541682106,1906.7168386489539,19894.78593430971,2.0,-0.5149815010849981,1.346079422317124,-4.788471754231938
600001,2024-01-15,10.234728186129319,10.014632284492714,10.336151070827928,9.943484291576128,1303.8046626411813,16097.761819627329,2.0,-0.2200959016366042,1.3592995173720976,-2.150481162117135
600001,2024-01-16,10.0263627207313,10.07556116240773,10.16346574213506,9.94923480334713,1591.7222680183577,17560.197124544848,2.0,0.04919844167643106,2.161198269108233,0.49069082225305927
600001,2024-01-17,10.089220244039968,10.224996225595739,10.326248013479834,10.02594390801749,1726.6516841071839,12603.301828617557,2.0,0.13577598155577064,2.5335578389255655,1.3457529746758956
600001,2024-01-18,10.233956865097237,9.878615176228104,10.273779039623058,9.852683565145082,1735.7667899044295,12641.072310773736,2.0,-0.3553416888691334,2.8413668804721812,-3.472182788663314
600001,2024-01-19,9.81444476748737,10.20739719665587,10.211280158703893,9.743964202053581,1395.7950592752204,12320.794637213343,2.0,0.3929524291685009,1.3659433303441995,4.00381721511387
600001,2024-01-22,10.1216199323535,10.299848934174797,10.381433028491115,10.07528590134603,1913.6991730869909,13975.824395504984,2.0,0.17822900182129686,1.1348149497604245,1.7608742771657804
600001,2024-01-23,10.302105724622523,10.394883877135467,10.498252533395398,10.263321298536926,1408.286248889373,10215.65525889258,2.0,0.09277815251294363,1.4854314008790974,0.9005746494253009
600001,2024-01-24,10.32286726526886,10.334178141758882,10.363634700315593,10.297305857473111,1282.6717287387855,17066.16082801331,2.0,0.011310876490021826,1.3894214087756231,0.10957107361126983
600001,2024-01-25,10.33697342413887,10.207970864184745,10.371088880808914,10.122504969862948,1897.4990380009958,16382.884084549336,2.0,-0.12900255995412557,1.9966364426345922,-1.2479722512672708
600001,2024-01-26,10.206039274946761,10.235979940195223,10.27203252284476,10.11222001449836,1542.3955671626236,13192.050480080823,2.0,0.029940665248462395,1.973664249023084,0.2933622381990908
600001,2024-01-29,10.158114159194735,9.918206311767888,10.202471762317712,9.851835452603758,1813.7658530437484,11080.964540051646,2.0,-0.23990784742684745,2.77528500367681,-2.361736082771737
600001,2024-01-30,9.96582875747294,10.431351301266005,10.527664361483325,9.883767295315321,1276.8663180339483,17667.058455432787,2.0,0.4655225437930657,1.439503900091542,4.671187465909354
600001,2024-01-31,10.484794756975518,10.750101054996087,10.84356652084141,10.467268764897902,1283.378771910274,13745.095007301503,2.0,0.26530629802056893,1.8201151366599897,2.530390953471562
600001,2024-02-01,10.831854633752467,10.955135260290325,10.977855326429006,10.774083214568892,1023.6552830765588,18022.405015479537,2.0,0.12328062653785743,1.1512032928143003,1.1381303636933016
600001,2024-02-02,11.00792621628265,11.175421968984459,11.179594781954764,10.961632650810587,1989.2317580837662,15177.59172897324,2.0,0.16749575270180905,2.656028214937694,1.5215922546251592
600001,2024-02-05,11.130705204298996,11.003957056209416,11.230920175637007,10.984639065098037,1973.8312643735342,11317.32341748162,2.0,-0.12674814808958068,2.6401267806969098,-1.1387252268672654
600001,2024-02-06,10.955919862709493,10.756156917775828,11.038608233452294,10.66273011983493,1307.9604638232329,12544.99927808765,2.0,-0.1997629449336653,2.320881740268487,-1.823333389043813
600001,2024-02-07,10.730485264570072,11.028717545721031,11.092518054575958,10.715047171916517,1328.1691865015189,19550.88993838949,2.0,0.298232281150959,1.5005348056710153,2.779299107149069
600001,2024-02-08,11.024712788111794,10.492328482857681,11.09452918763126,10.415846341713634,1963.6357895531655,12896.67845700929,2.0,-0.5323843052541122,1.028864555720127,-4.829008387666978
600001,2024-02-09,10.521238814223286,10.69903743222909,10.783148816260528,10.511348680411563,1968.5504418011355,19480.239484398564,2.0,0.177798618005804,1.608803319506228,1.6899019321322095
600001,2024-02-12,10.60655279291203,10.638865372089473,10.648616831872735,10.596098537413528,1550.5586571296021,11668.393611650306,2.0,0.03231257917744301,2.473350544477354,0.30464732329467115
600001,2024-02-13,10.659703680762483,10.585306378088735,10.670144917431934,10.553809628371837,1133.4560381962335,17227.46337258875,2.0,-0.07439730267374856,2.102281331397093,-0.6979303074626131
600001,2024-02-14,10.657802720258204,10.059385287653011,10.716669488643923,9.973762879315357,1260.1964997958626,18094.413553082682,2.0,-0.5984174326051921,2.2229469625790754,-5.614829325633219
600001,2024-02-15,10.02642267776218,10.308637200747976,10.374838092157106,10.001324608203769,1087.5673074040637,12718.518460863575,2.0,0.28221452298579486,1.055505741840892,2.814708017563672
600001,2024-02-16,10.32561522016973,10.621269322109606,10.70599188040477,10.27422689721491,1725.9974997886975,13986.749498468535,2.0,0.29565410193987596,2.365373290161634,2.8633073733210113
600001,2024-02-19,10.626825735061747,10.572526911759097,10.672932864401176,10.496284959060041,2026.501684273994,15285.130391828312,2.0,-0.054298823302650234,1.0948150024839702,-0.5109599484961813
600001,2024-02-20,10.558094505029318,10.72502035730168,10.75468625112466,10.4635950388698,1591.034166088974,13041.691586190525,2.0,0.166925852272362,2.7678833651251766,1.5810225244038856
600001,2024-02-21,10.74537529679295,10.575295762734912,10.852093484050675,10.480440623037795,1722.2478825818139,16784.946011161483,2.0,-0.1700795340580381,1.752201611860381,-1.5828161358756754
600001,2024-02-22,10.565470075685647,10.604058201015482,10.669204177614812,10.50857083162177,1197.1211188567986,18568.44442376843,2.0,0.038588125329834355,2.0948900133026207,0.3652286652028547
600001,2024-02-23,10.59106419113509,10.147516947381767,10.69022940860193,10.059692450812673,1863.6822954246577,18505.666653045882,2.0,-0.4435472437533221,2.613643794546663,-4.1879383955068405
600001,2024-02-26,10.168790980901479,9.894867772223808,10.181054178536828,9.86652492624072,1221.8831529846045,14266.198320202515,2.0,-0.2739232086776706,2.8632546549272355,-2.6937637836409456
600001,2024-02-27,9.884406864695546,9.441438427637088,9.967249378836602,9.366032808247393,1737.4207493855092,10059.730840350141,2.0,-0.44296843705845745,1.091829089585743,-4.481487287220254
600001,2024-02-28,9.389455002337717,9.554715042636436,9.64408047464952,9.299141054101492,1623.3299472354743,16094.64095754713,2.0,0.165260040298719,2.842800933175052,1.7600599849253662
600001,2024-02-29,9.603052413096153,9.390688724045097,9.644976287582697,9.30131334605343,1048.1506626576402,11009.131789131041,2.0,-0.21236368905105607,1.1960407792393528,-2.2114186189533425
600001,2024-03-01,9.365478135850267,8.971627675445314,9.433217920532702,8.93220626892036,1810.8400034137717,18493.03047434619,2.0,-0.39385046040495375,1.590063461883373,-4.20534279928888
600001,2024-03-04,8.955236135467922,9.066634156383161,9.155463600241621,8.91199135229564,1868.1853112973479,12849.312358948257,2.0,0.11139802091523876,1.3640779727475956,1.243942864600056
600001,2024-03-05,9.145051493950778,9.311491169704986,9.358621099410582,9.132413641396022,1783.1408360629298,18352.659066640346,2.0,0.1664396757542086,1.887480968150178,1.8199971412331983
600001,2024-03-06,9.248613587475196,9.791740544988572,9.869518648960572,9.21725511375802,1976.9014454133899,18810.033185001623,2.0,0.5431269575133761,2.269321850147903,5.872522971971694
600001,2024-03-07,9.812146489929038,10.01669637939547,10.050156052968475,9.725266288109234,1075.8743793414685,13230.857492962017,2.0,0.20454988946643127,2.4064490575520825,2.0846599638150165
600001,2024-03-08,9.935957460707046,9.769784637320967,9.962446852622742,9.676167640533627,1400.0256356775453,10992.232205033195,2.0,-0.16617282338607886,2.022090111085131,-1.6724389576266763
600001,2024-03-11,9.675350255230246,9.879410992356798,9.955690733288074,9.642943196917795,1503.8998441645795,18728.07285341098,2.0,0.20406073712655193,1.4144919421846263,2.109078552647148
600001,2024-03-12,9.85967740797129,9.869371457115449,9.959887300655106,9.826654570909664,1238.4498976005973,17149.525056936534,2.0,0.009694049144158612,1.9904050847890316,0.09832014520394505
600001,2024-03-13,9.917431473258521,9.999438824447292,10.077349584746418,9.872828117647556,1475.9591794502333,11636.603808850441,2.0,0.08200735118877134,1.2023301238235675,0.8269011125501269
600001,2024-03-14,10.014345177589027,10.247929325762872,10.328292256202829,9.986227494171533,1957.1339182240185,14880.676437321901,2.0,0.2335841481738452,2.050827484733584,2.3324954755562066
600001,2024-03-15,10.20980180417252,10.154859856714035,10.227280555391886,10.082711277909835,1891.6026941957039,13414.379161865707,2.0,-0.054941947458484464,1.2842376618118119,-0.5381294222188582
600001,2024-03-18,10.14773564993553,9.835043639064606,10.199018649928721,9.737588075976085,1179.7037822482043,16400.618170129404,2.0,-0.3126920108709239,2.141005560630966,-3.0813968914622847
600001,2024-03-19,9.791634088643594,9.836095582834643,9.860555526621763,9.701813576193594,1720.4409942834168,10087.514103574658,2.0,0.044461494191049056,2.72202521180583,0.4540763450568086
600001,2024-03-20,9.809618521726225,10.125783114530508,10.218395324121408,9.789322529413703,1821.8788613013203,10118.96563144532,2.0,0.31616459280428266,2.923232590022894,3.223005992578054
600001,2024-03-21,10.177269294970705,9.984182728464463,10.264081040775432,9.96978166517407,1508.7540171368412,10241.21007393774,2.0,-0.193086566506242,2.2962013368131657,-1.897233539861809
600001,2024-03-22,10.050459445506531,9.385715340687844,10.078207417601392,9.345643253278688,1597.1386473087134,13600.845116228598,2.0,-0.6647441048186877,2.328821586685619,-6.614066833689769
600001,2024-03-25,9.398494269982704,9.262907420374756,9.458097206656372,9.214507225170838,1312.3412148130728,10495.588408407086,2.0,-0.13558684960794842,2.919938642388655,-1.4426443823133628
600001,2024-03-26,9.286788301943664,9.462538071405048,9.468459398420736,9.193930295055889,1802.9340621445372,13673.129535977529,2.0,0.1757497694613832,1.0780261928488577,1.892470935561219
600001,2024-03-27,9.469914202349784,9.851995447427713,9.924049492904759,9.46513121049787,1136.7066482441128,11983.211438353821,2.0,0.38208124507792895,2.6032961788831988,4.0346853932754945
600001,2024-03-28,9.891353770016986,9.733552316364023,9.90806471005448,9.69553987694367,1853.8549152707824,15116.92111504331,2.0,-0.15780145365296327,2.010373068909156,-1.5953473844126043
600001,2024-03-29,9.66126369850513,9.557159232650704,9.735200837212679,9.48040014061692,1882.2973626767284,18385.36487951489,2.0,-0.10410446585442479,1.7775926168954854,-1.0775450200218861
600001,2024-04-01,9.620233832128928,10.016328262773818,10.072877702563392,9.567632800855254,1763.7635054158754,11559.54010007492,2.0,0.39609443064489014,1.9139261037292388,4.117305645129377
600001,2024-04-02,9.969463862416557,9.790870089385475,10.049018091865253,9.767207748724115,1979.6883435067252,14393.44549696953,2.0,-0.17859377303108204,1.4095918055529892,-1.7914079984216125
600001,2024-04-03,9.813082637898221,9.904379237916764,9.916601507227123,9.722295856087888,1868.9749639565562,14516.427022302016,2.0,0.09129660001854312,2.5652530848311015,0.9303559685307716
600001,2024-04-04,9.918460978236507,9.88907508511391,9.954361425854113,9.874703273185554,1175.0276232119797,19168.370907125704,2.0,-0.029385893122595874,1.935780673838113,-0.29627472636204466
600001,2024-04-05,9.865093818903683,10.229398909023702,10.262412439634787,9.816713694896654,1921.7405698867242,12875.930324727899,2.0,0.36430509012001977,2.4227444816868227,3.692870000100057
600002,2024-01-01,12.015539718831342,12.257117133944229,12.353517233204105,12.011238493697892,1635.2638779625074,16574.278704800352,2.0,0.24157741511288755,2.350896750722963,2.010541521778464
600002,2024-01-02,12.311462858988563,12.481907000417657,12.50745391637131,12.201754582706226,1656.900013827204,10717.692703522578,2.0,0.17044414142909403,2.247014906700687,1.3844345175005213
600002,2024-01-03,12.511093148026282,13.031626126828051,13.03769122336237,12.44193501239719,1173.955845553452,13915.042234445364,2.0,0.5205329788017696,2.357482580883266,4.160571523551382
600002,2024-01-04,13.153023595591637,13.591642678022936,13.650777672785484,13.13358357467747,1710.6935053624145,11155.476268585306,2.0,0.4386190824312983,2.7709911252131003,3.3347395695261017
600002,2024-01-05,13.633344289467281,13.55544885493629,13.665540269563289,13.45461209769689,1159.2723861149293,15632.660845246959,2.0,-0.07789543453099057,2.886833091126647,-0.5713596963231593
600002,2024-01-08,13.630185459512282,14.161763232132538,14.164267468080638,13.575128604579112,1424.799046020142,18312.14004188248,2.0,0.5315777726202562,2.741383495907191,3.9000039595886493
600002,2024-01-09,14.15084364902193,13.705064152826203,14.160599394726116,13.573913351098453,1982.3684694176168,12385.526404827093,2.0,-0.4457794961957262,1.7166693525346521,-3.1501973115683257
600002,2024-01-10,13.744924880035464,13.873128271422967,14.007485161046546,13.64907350511039,1616.4127886270512,11198.572802992978,2.0,0.12820339138750292,1.232615017587719,0.9327325722508606
600002,2024-01-11,13.902518399138003,13.839589515017261,13.958775352540604,13.72539497448514,1705.0994977061491,10132.351467581824,2.0,-0.06292888412074227,2.0705625822269083,-0.4526437751353307
600002,2024-01-12,13.880809359063294,13.975097944639037,13.987688943054916,13.764887497164644,1547.3527643128025,12881.243970511461,2.0,0.09428858557574316,2.415122746536544,0.6792729669915065
600002,2024-01-15,13.959753047394083,13.368558307222635,14.067610762800223,13.269798059807163,1421.8868282266526,14750.711898983542,2.0,-0.5911947401714475,2.3219004970410007,-4.234994259313263
600002,2024-01-16,13.39044549921338,13.016423283684952,13.496399665225425,12.924375507986174,2007.5022561474193,19587.638839261428,2.0,-0.3740222155284272,2.179212554774162,-2.7932021794973116
600002,2024-01-17,12.975861296092924,13.782607698682456,13.806870408004578,12.92803987187579,1515.6592293831936,19110.22597793927,2.0,0.8067464025895319,1.1385637891294642,6.2172859602964925
600002,2024-01-18,13.780238886705037,13.749375741250839,13.879052081347274,13.680978521008571,1140.2366202875646,11531.845555147787,2.0,-0.030863145454198104,2.24367393230923,-0.22396669395894353
